CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_US.data	4651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	112010	290483	1	1	SS|MC	1	40257	246204	3	1	MC|SS|MC|SS	0	68439	104129	4	0	4	main|unit7page3|u07_pg3_popup6|book=page3	68727|7937|4645|22820	0	0	2	4	2	u02_item101|u02_item102|u02_item101|u02_item102	0	81822	147507	0	0	0			0	0	MC	0	1	2	1	u16_item101|u16_item101	0	73043	537238	0	0	3	4	1	u11b_item701|u11b_item701|u11b_item103|u11b_item114	0	41444	186283	0	0	0	0	0		0	27967	66642	5	4	9	main|unit23page5|u023_pg5_txt4_popup|unit23page5|u023_pg5_txt6_popup|unit23page5|u023_pg5_txt5_popup|unit23page5|u023_pg5_txt5_popup	27967|5080|4345|6380|2855|7073|2886|1833|8223	0	0	WB
ZA6712_US.data	4652	0	2	3	1	u01a_item101|u01a_item101|u01a_item104	1	49336	357997	0	0	1	1	0	u01b_item101	0	32735	59198	0	0	0	22197	0	0	WB	0	0	45573	1	0	1	u06a_default	45573	0	0	16217	39970	2	0	2	main|unit06bpage3	16499|23471	0	0	78426	145708	0	0	42818	65273	0	0	MC	0	35538	46055	0	0	SS	0	28019	52691	0	0	MC	0	0	14629	1	0	1	main	14629	0	0	0	0	0		0	0	9861	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	34241	40395	0	0	0	0	0		0	0	7214	0	0	0	0	0		0	29650	41200	3	1	4	main|unit23page3|u023_pg3_txt4_popup|unit23page3	29650|2402|4590|4558	0	0	WB
ZA6712_US.data	4653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	64689	142528	1	0	SS|MC	0	57060	272862	1	0	MC|SS	0	64739	179211	8	4	12	main|unit7page3|unit7page8|unit7page3|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	64851|15441|12355|2519|3681|10493|3455|4069|41240|16394|1867|2846	0	0	0	0	0		0	38759	349797	5	8	13	main|unit02page1|unit02page3|unit02page1|unit02page3|unit02page1|main|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|unit02page2|unit02page1	17762|25685|13050|8127|27180|881|23326|7138|19890|3704|4778|2378|21433	1	0	MC|WB	0	1	1	0	u16_item101	0	72998	121117	0	0	0	0	0		0	32906	80955	0	0	0	0	0		0	30554	78166	6	3	9	main|unit23page5|main|unit23page9|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12	30554|4221|4873|7075|1816|17399|5942|4408|1878	0	0	WB
ZA6712_US.data	4654	0	5	8	3	u01a_item101|u01a_item105|u01a_item103|u01a_item102|u01a_item103|u01a_item105|u01a_item301|u01a_item102	0	19823	86313	0	0	5	7	2	u01b_item101|u01b_item101|u01b_item102|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	31085	285933	0	0	63168	352590	4	0	WB|SS|WB|SS|WB	0	88315	231347	2	1	3	u06a_default|u06a_default_txt12_popup|u06a_default	104547|2562|124238	0	0	12535	153467	8	9	17	main|unit06bpage1|unit06bpage2|unit06bpage1|main|unit06bpage3|main|unit06bpage5|unit06bpage6|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main	12686|26335|8015|1341|1695|19685|5015|18309|4741|3447|3599|6353|1952|23043|2361|3180|11710	0	0	43173	199273	0	0	132160	800734	5	0	MC|SS|MC|SS|MC|SS	0	35586	82275	1	0	SS|MC	0	48673	342463	9	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	52906	72579	4	0	4	main|unit7page4|u07_pg4_popup6|book=page4	53338|15700|1633|1908	0	0	1	1	0	u02_item101	0	29537	133737	4	2	6	main|unit02page1|unit02page3|MC|WP|unit02page3|u02_pg3_txt90|unit02page3	4194|15706|19887|7028|1168|6189|1495|4670	4	0	MC|WB|MC|WP|WB	0	1	1	0	u16_item101	0	13800	69676	0	0	0	0	0		0	8309	24921	0	0	1	1	0	u23_item305	0	31711	138633	4	2	6	main|MC|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC	31712|3680|5794|16151|2036|3090|1446|74724	3	0	WB|MC|WB|MC
ZA6712_US.data	4656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4658	0	1	1	0	u01a_item101	0	0	80162	0	0	1	1	0	u01b_item101	0	0	5518	0	0	77032	85619	0	0	WB	0	0	81168	1	0	1	u06a_default	81168	0	0	0	4257	1	0	1	main	4257	0	0	0	7831	0	0	0	7029	0	0	MC	0	0	6741	0	0	SS	0	0	125609	0	0	MC	0	0	5124	1	0	1	main	5124	0	0	0	0	0		0	0	6092	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	4775	0	0	0	0	0		0	0	5813	0	0	0	0	0		0	104474	163943	5	5	10	main|unit23page5|u023_pg5_txt5_popup|unit23page5|u023_pg5_txt4_popup|unit23page5|u023_pg5_txt6_popup|unit23page5|u023_pg5_txt4_popup|unit23page5	104474|18950|5457|3008|3907|3156|2673|13638|4219|4461	0	1	WB
ZA6712_US.data	4659	1	3	4	1	u01a_item101|u01a_item105|u01a_item105|newmail1	0	31548	164120	0	0	5	7	2	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item103	0	18959	140862	0	0	24409	166594	2	0	WB|SS|WB	0	23413	94257	1	0	1	u06a_default	94257	0	0	33118	39347	1	0	1	main	39347	0	0	32129	156692	0	0	23695	194804	13	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	72375	83671	1	0	SS|MC	0	27110	202586	3	0	MC|SS|MC|SS	0	17052	128033	12	10	22	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	17171|16688|3194|6680|2826|6955|1740|2799|5916|4040|2603|21995|2241|6527|1854|10980|3706|2103|1582|1625|2048|2760	0	0	4	6	2	u02_item101|u02_item102|u02_item103|u02_item104|u02_item102|u02_item101	0	18130	247109	4	13	17	main|WP|main|unit02page1|MC|unit02page1|MC|unit02page1|MC|unit02page1|unit02page3|MC|unit02page3|unit02page1|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3	4718|2269|1737|10071|16463|12699|19612|12204|12252|24940|11283|1178|2637|7158|15240|4163|4163|2029|15127|10707|13816|4757|8787|1915|9054	17	0	MC|WB|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB	1	2	3	1	u16_item101|newmail1|u16_item101	0	16817	99590	0	0	1	1	0	u11b_item103	0	14646	23052	0	0	1	1	0	u23_item305	0	13901	57393	5	5	10	main|unit23page5|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|main	13901|5356|2895|6245|1964|3984|6102|7386|2379|2419|4762	2	0	WB|MC|WB
ZA6712_US.data	4660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4663	0	3	3	0	u01a_item101|u01a_item301|u01a_item102	0	32660	260882	0	0	5	6	1	u01b_item101|u01b_item105|u01b_item104|u01b_item103|u01b_item102|u01b_item101	0	22843	191580	0	5	29828	333870	8	1	WB|SS|WB|SS|WB|SS|WB|SS|WB	0	102746	261312	1	0	1	u06a_default	261312	0	0	34582	342751	6	23	29	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage5|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage7|main|unit06bpage8|main|unit06bpage5|main|unit06bpage3|main|unit06bpage3|main	55973|46180|16899|41589|6175|10098|2855|38609|18354|10430|3798|2633|1524|2573|2676|1914|1390|11852|15946|1990|6655|6789|3571|1457|2039|15284|2359|2269|8870	0	0	61052	303630	0	0	68045	473678	3	0	MC|SS|MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4666	0	3	3	0	u01a_item101|u01a_item102|u01a_item105	0	38347	96597	0	1	6	14	8	u01b_item101|u01b_item101|u01b_item105|u01b_item102|newmail1|u01b_item102|u01b_item103|u01b_item104|u01b_item103|u01b_item104|u01b_item105|u01b_item102|u01b_item105|u01b_item105	0	29020	295241	0	0	42969	116631	4	1	WB|SS|WB|SS|WB	0	49059	113061	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	49059|3141|60861	0	0	12761	155052	5	10	15	main|unit06bpage1|main|unit06bpage3|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main|unit06bpage7|main|unit06bpage3|main	12899|33905|4327|6337|6126|23949|4252|3357|1482|28918|1543|11672|4914|5670|5701	0	0	28562	153121	0	0	48569	399784	0	0	MC	0	15235	52195	1	0	SS|MC	0	26476	160976	4	0	MC|SS|MC|SS|MC	0	23141	213970	12	29	41	main|unit7page1|main|unit7page2|main|unit7page3|main|unit7page4|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page3|unit7page8|unit7page3|main|unit7page1|u07_pg1_txt7_popup|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	23315|17363|1756|3085|1849|14523|1672|6348|5979|37253|2406|1386|1368|4407|2182|1199|2706|1856|2553|2151|5745|8409|2264|1218|3455|1257|5844|1643|1680|1726|8274|3426|7198|1930|7338|1664|1723|5216|4340|1702|2561	0	0	4	4	0	u02_item101|u02_item102|u02_item103|u02_item104	0	29948	261473	6	16	22	main|unit02page1|MC|unit02page1|unit02page3|MC|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|unit02page5|u02_pg5_txt21|unit02page5|MC|unit02page5|unit02page1|unit02page5|MC|unit02page5|unit02page1|unit02page5|u02_pg5_txt21|unit02page5|MC	4239|16130|7157|10413|13189|2227|21367|7990|1762|2415|5252|19069|2952|9952|13917|1311|1956|10025|1742|17247|4913|7491|3099|3147|20251|1734|6920|3406	12	0	MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC	0	1	1	0	u16_item101	0	26394	90986	0	0	3	3	0	u11b_item701|u11b_item702|u11b_item703	0	10188	75177	0	0	1	1	0	u23_item305	0	29942	148396	6	5	11	main|MC|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	29943|21557|12327|13179|6587|3425|3886|15226|3886|8154|13853|3545|8735|4093	6	0	WB|MC|WB|MC|WB|MC|WB
ZA6712_US.data	4668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24767	46407	1	0	SS|MC	0	12504	289953	6	0	MC|SS|MC|SS|MC|SS|MC	0	4547	9814	4	0	4	main|unit7page4|u07_pg4_popup6|book=page4	4596|1751|1668|1799	0	0	4	6	2	u02_item101|u02_item102|u02_item103|u02_item102|u02_item104|u02_item102	0	6436	60167	0	0	0			0	0	MC	1	2	3	1	u16_item101|newmail1|u16_item101	0	14054	85358	0	0	0	0	0		0	5070	37044	0	0	0	0	0		0	0	4701	1	0	1	main	4701	0	0	WB
ZA6712_US.data	4670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	4676	0	1	1	0	u01a_item101	0	18474	63106	0	0	5	11	6	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item102|u01b_item103|u01b_item104|u01b_item104|u01b_item105	0	18663	92800	0	0	41813	46310	0	0	WB	0	56008	111717	1	0	1	u06a_default	111717	0	0	15427	90256	6	7	13	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage5|main	15555|9938|1602|6955|1695|4998|1701|8478|1917|24070|3777|2038|7532	0	0	34949	129371	0	0	17040	94833	7	0	MC|SS|MC|SS|MC|SS|MC|SS	0	40233	46880	1	0	SS|MC	0	15497	123257	7	0	MC|SS|MC|SS|MC|SS|MC|SS	0	17177	87964	12	10	22	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	17310|3109|3831|1110|1501|7239|1568|4341|2653|964|1383|15033|1740|6563|1881|4209|4613|1368|1593|2214|1648|2093	0	0	4	4	0	u02_item101|u02_item102|u02_item103|u02_item104	0	12143	218830	7	21	28	main|unit02page1|WP|MC|unit02page1|MC|unit02page1|MC|unit02page1|MC|unit02page1|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|unit02page1|unit02page5|MC|unit02page5|u02_pg5_txt21|unit02page5|u02_pg5_txt21|unit02page5|MC|unit02page5|unit02page2|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page2|unit02page1|WP	4215|2584|5092|7911|9697|3464|5549|8124|2960|3444|5474|6997|3943|19159|1338|1953|1848|10550|17485|4473|3657|6817|965|3273|1540|1212|8482|2012|3676|19266|5689|2500|11957|860|980|3157|2543|1840	19	0	MC|WB|WP|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|WP	0	1	1	0	u16_item101	0	20705	64869	0	0	0	0	0		0	14097	40133	0	0	1	1	0	u23_item305	0	8139	72763	6	4	10	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	8173|7594|3740|2802|2130|11757|5493|3347|17801|1686|5778|2462	4	0	WB|MC|WB|MC|WB
